LINHA,QR / EMV,PAGANTE,VT,ESCOLAR,GRATUIDADE,PASSE LIVRE,DL+INT.VT,INT.ESC,TOTAL,EQUIVALENTE,DATA,EMPRESA,TARIFA,RECEITA
0605,0,18461,23056,4177,5573,4,280,61,51612,43605.5,2019-03-01,VELEIRO,3.65,159160.07499999998
0503,0,9058,13397,2365,6328,17,89,8,31262,23637.5,2019-03-01,VELEIRO,3.65,86276.875
0500,0,4806,7967,1424,1916,2,135,31,16281,13485,2019-03-01,VELEIRO,3.65,49220.25
0407,0,21417,28860,5290,8902,33,65,10,64577,52922,2019-03-01,VELEIRO,3.65,193165.3
0213,0,9007,16823,2257,4910,4,0,0,33001,26958.5,2019-03-01,REAL,3.65,98398.525
0210,0,8071,15676,1813,5055,0,0,0,30615,24653.5,2019-03-01,REAL,3.65,89985.275
0907,0,13726,19207,11632,5602,10,125,126,50428,38749,2019-03-01,REAL,3.65,141433.85
0201,0,28672,41300,8334,11450,59,204,78,90097,74139,2019-03-01,SFRAN,3.65,270607.35
0107,0,21431,31592,5129,9775,12,54,4,67997,55587.5,2019-03-01,VELEIRO,3.65,202894.375
4006,0,19110,29525,4676,7174,9,519,66,61079,50973,2019-03-01,REAL,3.65,186051.44999999998
4007,0,7590,7783,813,2545,22,93,14,18860,15779.5,2019-03-01,REAL,3.65,57595.174999999996
4011,0,5682,18522,3763,2093,7,4861,708,35636,26085.5,2019-03-01,REAL,3.65,95212.075
0012,0,5685,7624,2070,3457,18,25,10,18889,14344,2019-03-01,REAL,3.65,52355.6
0013,0,8757,10882,3558,2189,10,785,107,26288,21418,2019-03-01,SFRAN,3.65,78175.7
0017,0,16542,21476,2613,3253,2,1104,212,45202,39324.5,2019-03-01,REAL,3.65,143534.425
0022,0,16993,17237,3821,5807,8,193,44,44103,36140.5,2019-03-01,REAL,3.65,131912.82499999998
0024,0,12586,17815,5612,2942,15,722,146,39838,33207,2019-03-01,REAL,3.65,121205.55
0202,0,25945,35228,7046,9482,55,137,29,77922,64696,2019-03-01,VELEIRO,3.65,236140.4
0808,0,318,59,103,77,0,0,0,557,428.5,2019-04-01,REAL,3.65,1564.0249999999999
0809,0,15033,17080,2257,5557,12,167,14,40120,33241.5,2019-04-01,REAL,3.65,121331.47499999999
0812,0,2034,3200,183,739,2,28,2,6188,5325.5,2019-04-01,REAL,3.65,19438.075
4007,0,7722,8577,901,2625,2,111,18,19956,16749.5,2019-04-01,REAL,3.65,61135.674999999996
4002,0,733,1177,143,189,0,18,2,2262,1981.5,2019-04-01,REAL,3.65,7232.474999999999
4005,0,13833,16985,1790,4593,30,216,24,37471,31713,2019-04-01,REAL,3.65,115752.45
4006,0,20248,31190,5182,7624,4,620,77,64945,54029,2019-04-01,REAL,3.65,197205.85
0903,0,16491,30066,8935,4845,1,296,61,60695,51024.5,2019-04-01,REAL,3.65,186239.425
0807,0,9983,9696,1012,3565,74,95,10,24435,20185,2019-04-01,REAL,3.65,73675.25
0703,0,61468,83980,18477,11074,42,1025,159,176225,154686.5,2019-04-01,REAL,3.65,564605.725
0805,0,4226,6343,1183,1979,14,120,17,13882,11160.5,2019-04-01,REAL,3.65,40735.825
0804,0,2352,2766,171,587,1,5,2,5884,5203.5,2019-04-01,REAL,3.65,18992.774999999998
0803,0,1673,3355,488,512,0,35,10,6073,5272,2019-04-01,REAL,3.65,19242.8
0800,0,0,42912,9948,12477,36,0,0,65373,47886,2019-04-01,REAL,3.65,174783.9
0796,0,890,1184,17,62,0,0,0,2153,2082.5,2019-04-01,REAL,3.65,7601.125
0717,0,41693,45092,6909,5283,3,134,17,99131,90239.5,2019-04-01,REAL,3.65,329374.175
0707,0,34162,40946,7093,4739,1,151,20,87112,78654.5,2019-04-01,REAL,3.65,287088.925
0706,0,50580,65157,20247,7600,10,75,16,143685,125860.5,2019-04-01,REAL,3.65,459390.825
0704,0,76958,117232,20389,16614,20,1735,259,233207,204384.5,2019-04-01,REAL,3.65,746003.4249999999
4011,0,5500,19563,4073,2201,10,5449,906,37702,27099.5,2019-04-01,REAL,3.65,98913.175
0806,0,9196,8193,891,3012,7,0,0,21299,17834.5,2019-04-01,SFRAN,3.65,65095.924999999996
0012,0,6314,8892,2729,4036,20,30,15,22036,16570.5,2019-04-01,REAL,3.65,60482.325
0197,0,390,674,55,41,0,51,0,1211,1091.5,2019-04-01,REAL,3.65,3983.975
0017,0,16940,22993,3175,3468,0,1136,223,47935,41520.5,2019-04-01,REAL,3.65,151549.82499999998
0607,0,45867,50879,20338,9561,16,118,16,126795,106915,2019-04-01,REAL,3.65,390239.75
1019,0,21,876,74,692,0,2041,191,3895,934,2019-04-01,CIMA,3.65,3409.1
0708,0,11950,18437,2728,2665,3,288,24,36095,31751,2019-04-01,CIMA,3.65,115891.15
0700,0,25215,32744,4427,6127,6,858,138,69515,60172.5,2019-04-01,CIMA,3.65,219629.625
0609,0,7752,10947,3863,1451,1,1206,146,25366,20630.5,2019-04-01,SFRAN,3.65,75301.325
0608,0,8542,11915,3732,2553,1,215,61,27019,22323,2019-04-01,CIMA,3.65,81478.95
0606,0,38556,41217,19926,8063,11,1422,445,109640,89736,2019-04-01,REAL,3.65,327536.39999999997
0604,0,59205,86846,28958,15170,54,10398,1907,202538,160530,2019-04-01,CIMA,3.65,585934.5
0603,0,32287,37381,8187,8536,26,2605,444,89466,73761.5,2019-04-01,CIMA,3.65,269229.475
0599,0,249,542,3,28,0,0,0,822,792.5,2019-04-01,CIMA,3.65,2892.625
0013,0,10354,12256,4578,2463,7,834,124,30616,24899,2019-04-01,SFRAN,3.65,90881.34999999999
0223,0,85151,87581,16005,17799,46,7596,1256,215434,180734.5,2019-04-01,REAL,3.65,659680.9249999999
0208,0,12695,15071,2527,3686,3,595,75,34652,29029.5,2019-04-01,REAL,3.65,105957.675
0103,0,35562,36897,12073,9077,41,2933,633,97216,78495.5,2019-04-01,CIMA,3.65,286508.575
0041,0,18194,22506,8426,6487,2,827,181,56623,44913,2019-04-01,CIMA,3.65,163932.44999999998
0036,0,36702,43771,11095,9270,78,727,125,101768,86020.5,2019-04-01,REAL,3.65,313974.825
0035,0,8766,10055,2375,3432,1,55,3,24687,20008.5,2019-04-01,CIMA,3.65,73031.025
0033,0,30811,26998,12858,7726,7,474,149,79023,64238,2019-04-01,REAL,3.65,234468.69999999998
0030,0,13317,11773,3703,4194,8,340,138,33473,26941.5,2019-04-01,CIMA,3.65,98336.47499999999
0027,0,7126,7969,2793,4778,0,64,24,22754,16491.5,2019-04-01,REAL,3.65,60193.975
0024,0,14147,20201,6893,3088,8,882,165,45384,37794.5,2019-04-01,REAL,3.65,137949.925
0022,0,17993,18861,4471,6512,3,201,58,48099,39089.5,2019-04-01,REAL,3.65,142676.675
0221,0,5204,11225,1268,1586,27,3701,388,23399,17063,2019-04-01,REAL,3.65,62279.95
0602,0,66044,87620,20182,16789,7,2828,393,193863,163755,2019-04-01,REAL,3.65,597705.75
0053,0,44606,44112,13928,9081,7,16,3,111753,95682,2019-04-01,REAL,3.65,349239.3
0217,0,22825,29337,4895,7228,7,365,43,64700,54609.5,2019-04-01,REAL,3.65,199324.675
0068,0,8671,14361,3807,3980,1,253,34,31107,24935.5,2019-04-01,SFRAN,3.65,91014.575
0065,0,33181,36924,7829,10787,3,42,14,88780,74019.5,2019-04-01,SFRAN,3.65,270171.175
0064,0,7538,8106,1070,6302,0,129,15,23160,16179,2019-04-01,SFRAN,3.65,59053.35
0060,0,2809,7654,1409,7024,0,43,19,18958,11167.5,2019-04-01,SFRAN,3.65,40761.375
0059,0,8828,9959,1653,6200,1,194,25,26860,19613.5,2019-04-01,SFRAN,3.65,71589.275
0058,0,12808,15993,3889,5200,3,77,19,37989,30745.5,2019-04-01,SFRAN,3.65,112221.075
0057,0,27923,31622,7170,9517,3,273,43,76551,63130,2019-04-01,SFRAN,3.65,230424.5
0056,0,21604,30904,9149,7582,49,407,74,69769,57082.5,2019-04-01,SFRAN,3.65,208351.125
0055,0,1692,4360,1049,3620,32,197,47,10997,6576.5,2019-04-01,SFRAN,3.65,24004.225
0051,0,23587,27129,7965,7845,2,402,63,66993,54698.5,2019-04-01,SFRAN,3.65,199649.525
0907,0,17184,25676,12645,7582,9,165,99,63360,49182.5,2019-04-01,REAL,3.65,179516.125
0069,0,36323,37282,7585,10241,3,133,25,91592,77397.5,2019-04-01,SFRAN,3.65,282500.875
0906,0,25253,26709,10997,7665,4,185,113,70926,57460.5,2019-04-01,VELEIRO,3.65,209730.82499999998
0713,0,7792,15086,2365,3931,0,27,6,29207,24060.5,2019-04-01,VELEIRO,3.65,87820.825
0611,0,7273,11562,3015,3421,0,48,7,25326,20342.5,2019-04-01,VELEIRO,3.65,74250.125
0605,0,18465,23268,4553,5954,1,272,77,52590,44009.5,2019-04-01,VELEIRO,3.65,160634.675
0500,0,5085,8845,1680,2010,0,140,29,17789,14770,2019-04-01,VELEIRO,3.65,53910.5
0407,0,22641,31395,6644,9563,11,60,5,70319,57358,2019-04-01,VELEIRO,3.65,209356.69999999998
0213,0,10043,19446,2790,5488,2,0,0,37769,30884,2019-04-01,REAL,3.65,112726.59999999999
0210,0,8605,16999,2190,5165,0,0,0,32959,26699,2019-04-01,REAL,3.65,97451.34999999999
0202,0,26697,36731,8105,10045,30,183,31,81822,67480.5,2019-04-01,VELEIRO,3.65,246303.82499999998
0201,0,28047,41382,9167,11851,18,227,87,90779,74012.5,2019-04-01,SFRAN,3.65,270145.625
0107,0,21895,32428,5686,10044,4,66,7,70130,57166,2019-04-01,VELEIRO,3.65,208655.9
0230,0,38904,42719,14795,11746,5,645,137,108951,89020.5,2019-04-01,REAL,3.65,324924.825
0797,0,116,537,11,12,0,0,0,676,658.5,2019-04-01,VELEIRO,3.65,2403.525
0070,0,3791,4842,1071,871,1,0,0,10576,9168.5,2019-04-01,SFRAN,3.65,33465.025
0503,0,9107,14134,2638,6383,14,77,8,32361,24560,2019-04-01,VELEIRO,3.65,89644.0
0108,0,23507,23482,4758,12875,4,480,53,65159,49368,2019-04-01,SFRAN,3.65,180193.19999999998
0214,0,30450,35036,7780,8125,5,1104,161,82661,69376,2019-04-01,REAL,3.65,253222.4
0102,0,5941,9482,2055,5894,73,58,6,23509,16450.5,2019-04-01,SFRAN,3.65,60044.325
0117,0,20874,19450,5136,4892,6,95,23,50476,42892,2019-04-01,REAL,3.65,156555.8
0110,0,15387,17140,5213,4025,0,36,3,41804,35133.5,2019-04-01,REAL,3.65,128237.275
0105,0,6914,8708,2893,2165,7,168,38,20893,17068.5,2019-04-01,REAL,3.65,62300.025
0097,0,382,373,12,22,0,0,0,789,761,2019-04-01,REAL,3.65,2777.65
0072,0,23119,26190,6202,6643,0,302,40,62496,52410,2019-04-01,REAL,3.65,191296.5
0052,0,16649,16875,7998,4246,1,86,13,45868,37523,2019-04-01,REAL,3.65,136958.94999999998
0049,0,17366,17312,5279,4438,6,0,0,44401,37317.5,2019-04-01,REAL,3.65,136208.875
0048,0,75010,103053,21376,16403,16,1261,244,217363,188751,2019-04-01,REAL,3.65,688941.15
0046,0,47886,38300,8766,12071,6,203,28,107260,90569,2019-04-01,REAL,3.65,330576.85
0042,0,54045,82960,14169,14834,17,1513,266,167804,144089.5,2019-04-01,REAL,3.65,525926.6749999999
0104,0,30229,37193,6145,7529,3,357,70,81526,70494.5,2019-04-01,REAL,3.65,257304.925
0037,0,31657,43779,8530,9643,12,1956,282,95859,79701,2019-04-01,SFRAN,3.65,290908.64999999997
0039,0,28267,26733,7107,7855,5,0,0,69967,58553.5,2019-04-01,REAL,3.65,213720.275
0709,0,14763,19940,5114,4426,52,224,55,44574,37260,2019-04-01,SFRAN,3.65,135999.0
0711,0,41872,47146,12644,12494,1,230,52,114439,95340,2019-04-01,SFRAN,3.65,347991.0
0712,0,32150,40574,8070,5922,1,0,0,86717,76759,2019-04-01,SFRAN,3.65,280170.35
0710,0,46501,67488,16636,12394,44,505,118,143686,122307,2019-04-01,SFRAN,3.65,446420.55
0716,0,68110,85050,15762,12752,3,62,22,181761,161041,2019-04-01,SFRAN,3.65,587799.65
0715,0,28755,38109,4416,8798,1,321,24,80424,69072,2019-04-01,SFRAN,3.65,252112.8
0798,0,709,707,33,33,0,0,0,1482,1432.5,2019-04-01,SFRAN,3.65,5228.625
0802,0,18684,50004,6019,4581,17,0,0,79305,71697.5,2019-04-01,SFRAN,3.65,261695.875
0811,0,4110,4070,1271,1427,6,0,0,10884,8815.5,2019-04-01,SFRAN,3.65,32176.575
2058,0,264,370,37,204,0,1,0,876,652.5,2019-04-01,SFRAN,3.65,2381.625
0719,0,8293,13290,3163,2070,24,158,45,27043,23164.5,2019-04-01,SFRAN,3.65,84550.425
0072,0,24502,27498,7394,6843,3,334,56,66630,55697,2019-05-01,REAL,3.65,203294.05
0053,0,46030,46366,15277,9477,5,17,4,117176,100034.5,2019-05-01,REAL,3.65,365125.925
0104,0,32914,41052,7086,8612,4,363,64,90095,77509,2019-05-01,REAL,3.65,282907.85
0105,0,7683,11347,3707,2463,7,240,48,25495,20883.5,2019-05-01,REAL,3.65,76224.775
0110,0,15482,17769,5791,4220,3,37,6,43308,36146.5,2019-05-01,REAL,3.65,131934.725
0117,0,20771,20310,5421,5218,3,131,20,51874,43791.5,2019-05-01,REAL,3.65,159838.975
0214,0,30697,36755,8608,8631,7,1166,180,86044,71756,2019-05-01,REAL,3.65,261909.4
0703,0,64872,88115,20819,11342,43,1131,167,186489,163396.5,2019-05-01,REAL,3.65,596397.225
0230,0,39414,44629,17960,12052,7,709,187,114958,93023,2019-05-01,REAL,3.65,339533.95
0602,0,65826,90684,21834,17143,9,2843,410,198749,167427,2019-05-01,REAL,3.65,611108.5499999999
0607,0,46487,53130,24213,9517,18,115,25,133505,111723.5,2019-05-01,REAL,3.65,407790.77499999997
0704,0,79011,120718,22797,16923,22,1832,298,241601,211127.5,2019-05-01,REAL,3.65,770615.375
0097,0,404,484,10,55,0,0,0,953,893,2019-05-01,REAL,3.65,3259.45
0706,0,53591,68425,25827,8045,19,58,12,155977,134929.5,2019-05-01,REAL,3.65,492492.675
0052,0,17889,18119,10297,4534,2,80,14,50935,41156.5,2019-05-01,REAL,3.65,150221.225
0707,0,34799,42173,8119,4772,1,158,19,90041,81031.5,2019-05-01,REAL,3.65,295764.975
0217,0,22868,29870,5544,7217,9,382,44,65934,55510,2019-05-01,REAL,3.65,202611.5
0049,0,17998,18764,6912,4766,6,0,0,48446,40218,2019-05-01,REAL,3.65,146795.69999999998
0715,0,29785,41121,5071,9285,6,302,40,85610,73441.5,2019-05-01,SFRAN,3.65,268061.475
0046,0,48052,39783,10036,12790,10,224,33,110928,92853,2019-05-01,REAL,3.65,338913.45
0717,0,42365,46695,7805,5479,12,183,25,102564,92962.5,2019-05-01,REAL,3.65,339313.125
0102,0,5780,9385,2212,5940,130,57,9,23513,16271,2019-05-01,SFRAN,3.65,59389.15
0108,0,24373,23955,5190,13396,11,496,67,67488,50923,2019-05-01,SFRAN,3.65,185868.94999999998
0709,0,14816,20329,5305,4528,72,227,60,45337,37797.5,2019-05-01,SFRAN,3.65,137960.875
0710,0,45952,70191,18482,12938,47,512,148,148270,125384,2019-05-01,SFRAN,3.65,457651.6
0711,0,43382,50333,16220,12808,11,248,62,123064,101825,2019-05-01,SFRAN,3.65,371661.25
0712,0,32765,42850,9502,6308,3,0,0,91428,80366,2019-05-01,SFRAN,3.65,293335.89999999997
0048,0,72726,101242,23296,16188,29,1224,231,214936,185616,2019-05-01,REAL,3.65,677498.4
0716,0,68879,88452,17436,13416,2,73,31,188289,166049,2019-05-01,SFRAN,3.65,606078.85
0798,0,669,863,35,45,0,0,0,1612,1549.5,2019-05-01,SFRAN,3.65,5655.675
0802,0,19374,51433,6844,4723,22,0,0,82396,74229,2019-05-01,SFRAN,3.65,270935.85
0811,0,4101,4107,1654,1459,90,0,0,11411,9035,2019-05-01,SFRAN,3.65,32977.75
2058,0,253,351,22,213,0,1,0,840,615,2019-05-01,SFRAN,3.65,2244.75
0037,0,32748,45191,9981,10283,12,2054,323,100592,82929.5,2019-05-01,SFRAN,3.65,302692.675
0039,0,28966,28745,7894,8129,3,0,0,73737,61658,2019-05-01,REAL,3.65,225051.69999999998
0042,0,56708,84931,15478,15094,15,1601,269,174096,149378,2019-05-01,REAL,3.65,545229.7
0719,0,8635,13450,3567,2227,56,150,40,28125,23868.5,2019-05-01,SFRAN,3.65,87120.025
0796,0,1000,1231,24,67,0,1,0,2323,2243,2019-05-01,REAL,3.65,8186.95
0197,0,347,726,46,47,0,46,0,1212,1096,2019-05-01,REAL,3.65,4000.4
0803,0,1640,3157,557,552,0,70,7,5983,5075.5,2019-05-01,REAL,3.65,18525.575
0035,0,9188,11057,2775,3566,5,63,11,26665,21632.5,2019-05-01,CIMA,3.65,78958.625
0036,0,33566,41897,11576,8850,66,790,141,96886,81251,2019-05-01,REAL,3.65,296566.14999999997
0041,0,18339,23574,9084,6944,2,907,188,59038,46455,2019-05-01,CIMA,3.65,169560.75
0103,0,36037,39175,13199,9438,48,3047,729,101673,81811.5,2019-05-01,CIMA,3.65,298611.975
0208,0,12778,15640,2678,3712,4,641,87,35540,29757,2019-05-01,REAL,3.65,108613.05
0221,0,5566,12068,1482,1582,51,3885,400,25034,18375,2019-05-01,REAL,3.65,67068.75
0223,0,83590,90488,18197,17838,69,8002,1559,219743,183176.5,2019-05-01,REAL,3.65,668594.225
0033,0,31160,28385,14168,7688,21,455,174,82051,66629,2019-05-01,REAL,3.65,243195.85
0599,0,178,562,10,14,0,0,0,764,745,2019-05-01,CIMA,3.65,2719.25
0604,0,61816,95089,37131,16135,60,10853,2290,223374,175470.5,2019-05-01,CIMA,3.65,640467.325
0606,0,39311,44180,22926,8449,9,1505,597,116977,94954,2019-05-01,REAL,3.65,346582.1
0608,0,8465,12769,3957,2671,1,206,53,28122,23212.5,2019-05-01,CIMA,3.65,84725.625
0609,0,8005,11778,4509,1609,0,1337,183,27421,22037.5,2019-05-01,SFRAN,3.65,80436.875
0700,0,24391,33193,4951,6322,11,861,134,69863,60059.5,2019-05-01,CIMA,3.65,219217.175
0708,0,11314,18462,2821,2583,5,373,36,35594,31186.5,2019-05-01,CIMA,3.65,113830.72499999999
1019,0,9,847,95,625,0,1922,286,3784,903.5,2019-05-01,CIMA,3.65,3297.775
0603,0,32812,39675,9414,8916,55,2684,500,94056,77194,2019-05-01,CIMA,3.65,281758.1
0030,0,12741,11474,3925,3902,11,354,173,32580,26177.5,2019-05-01,CIMA,3.65,95547.875
0027,0,6845,8093,2967,4666,1,61,13,22646,16421.5,2019-05-01,REAL,3.65,59938.475
0024,0,13911,21904,7877,3377,3,940,219,48231,39753.5,2019-05-01,REAL,3.65,145100.275
0804,0,2297,2675,129,511,0,2,0,5614,5036.5,2019-05-01,REAL,3.65,18383.225
0805,0,4403,6423,1245,2053,19,100,20,14263,11448.5,2019-05-01,REAL,3.65,41787.025
0806,0,8849,8015,939,3062,2,0,0,20867,17333.5,2019-05-01,SFRAN,3.65,63267.275
0807,0,10719,10170,1143,3791,78,76,14,25991,21460.5,2019-05-01,REAL,3.65,78330.825
0808,0,227,62,83,54,0,0,0,426,330.5,2019-05-01,REAL,3.65,1206.325
0809,0,14331,17162,2345,5383,23,150,33,39427,32665.5,2019-05-01,REAL,3.65,119229.075
0812,0,2129,2969,210,665,3,28,3,6007,5203,2019-05-01,REAL,3.65,18990.95
0903,0,17130,30224,11961,4831,10,291,71,64518,53334.5,2019-05-01,REAL,3.65,194670.925
4002,0,1018,1236,178,205,3,13,1,2654,2343,2019-05-01,REAL,3.65,8551.949999999999
4005,0,14130,17029,1889,4525,33,205,30,37841,32103.5,2019-05-01,REAL,3.65,117177.775
4006,0,20017,32097,6002,7842,3,659,102,66722,55115,2019-05-01,REAL,3.65,201169.75
4007,0,7950,8449,962,2483,13,119,12,19988,16880,2019-05-01,REAL,3.65,61612.0
4011,0,5522,20006,4416,2246,24,5591,1013,38818,27736,2019-05-01,REAL,3.65,101236.4
0012,0,6033,8868,2840,4212,15,48,10,22026,16321,2019-05-01,REAL,3.65,59571.65
0013,0,9980,12953,4829,2337,12,891,189,31191,25347.5,2019-05-01,SFRAN,3.65,92518.375
0017,0,17259,24668,3748,3860,0,1261,316,51112,43801,2019-05-01,REAL,3.65,159873.65
0022,0,18164,19688,5104,6639,7,237,85,49924,40404,2019-05-01,REAL,3.65,147474.6
0800,0,74,46515,11147,13240,39,0,0,71015,52162.5,2019-05-01,REAL,3.65,190393.125
0065,0,33942,38475,8548,11618,11,42,18,92654,76691,2019-05-01,SFRAN,3.65,279922.14999999997
0070,0,3720,5275,1097,939,0,0,0,11031,9543.5,2019-05-01,SFRAN,3.65,34833.775
0201,0,27843,43044,9999,12450,13,284,120,93753,75886.5,2019-05-01,SFRAN,3.65,276985.725
0068,0,8892,15039,4240,3990,3,296,39,32499,26051,2019-05-01,SFRAN,3.65,95086.15
0069,0,37616,38630,8677,10897,6,127,33,95986,80584.5,2019-05-01,SFRAN,3.65,294133.425
0107,0,21321,33490,6501,10140,10,66,9,71537,58061.5,2019-05-01,VELEIRO,3.65,211924.475
0202,0,25671,38375,8676,10335,27,169,35,83288,68384,2019-05-01,VELEIRO,3.65,249601.6
0210,0,7604,17226,2314,5326,0,0,0,32470,25987,2019-05-01,REAL,3.65,94852.55
0213,0,8647,19682,2978,5862,2,0,0,37171,29818,2019-05-01,REAL,3.65,108835.7
0407,0,22274,32610,7235,9762,17,68,5,71971,58501.5,2019-05-01,VELEIRO,3.65,213530.475
0500,0,4671,8694,1788,2121,1,152,28,17455,14259,2019-05-01,VELEIRO,3.65,52045.35
0605,0,17491,24485,5019,6154,2,302,60,53513,44485.5,2019-05-01,VELEIRO,3.65,162372.07499999998
0611,0,7177,11662,3514,3394,0,48,17,25812,20596,2019-05-01,VELEIRO,3.65,75175.4
0713,0,7609,16063,2557,4244,0,36,12,30521,24950.5,2019-05-01,VELEIRO,3.65,91069.325
0503,0,8624,14712,2744,6606,10,108,10,32814,24708,2019-05-01,VELEIRO,3.65,90184.2
0906,0,26156,28765,14491,7860,5,207,133,77617,62166.5,2019-05-01,VELEIRO,3.65,226907.725
0064,0,7408,8593,1269,6148,1,147,13,23579,16635.5,2019-05-01,SFRAN,3.65,60719.575
0060,0,2556,7734,1420,6856,0,52,23,18641,11000,2019-05-01,SFRAN,3.65,40150.0
0797,0,107,531,14,11,0,0,0,663,645,2019-05-01,VELEIRO,3.65,2354.25
0058,0,13256,17583,4441,5381,2,70,11,40744,33059.5,2019-05-01,SFRAN,3.65,120667.175
0057,0,28270,32551,8007,9733,2,287,57,78907,64824.5,2019-05-01,SFRAN,3.65,236609.425
0059,0,9034,10810,1934,6352,5,188,22,28345,20811,2019-05-01,SFRAN,3.65,75960.15
0055,0,1706,4254,1060,3509,46,184,50,10809,6490,2019-05-01,SFRAN,3.65,23688.5
0051,0,22941,27463,8845,8382,0,456,79,68166,54826.5,2019-05-01,SFRAN,3.65,200116.725
0907,0,19023,27438,16445,7639,9,230,136,70920,54683.5,2019-05-01,REAL,3.65,199594.775
0056,0,22559,31765,10341,7864,63,446,93,73131,59494.5,2019-05-01,SFRAN,3.65,217154.925
0022,0,14044,15962,3738,5498,7,179,49,39477,31875,2019-06-01,REAL,3.65,116343.75
4006,0,17316,27330,4446,6965,5,506,82,56650,46869,2019-06-01,REAL,3.65,171071.85
0017,0,14012,20410,2816,3156,3,954,190,41541,35830,2019-06-01,REAL,3.65,130779.5
0013,0,7785,10437,3197,2130,6,746,136,24437,19820.5,2019-06-01,SFRAN,3.65,72344.825
0012,0,4502,7156,1850,3339,5,30,10,16892,12583,2019-06-01,REAL,3.65,45927.95
4011,0,4716,17355,2975,1976,20,4395,704,32141,23558.5,2019-06-01,REAL,3.65,85988.525
4007,0,7265,7707,813,2407,12,78,12,18294,15378.5,2019-06-01,REAL,3.65,56131.525
4005,0,12912,14356,1631,4143,22,213,26,33303,28083.5,2019-06-01,REAL,3.65,102504.775
0798,0,669,823,25,45,0,0,0,1562,1504.5,2019-06-01,SFRAN,3.65,5491.425
0903,0,14437,24935,9603,4218,16,210,69,53488,44173.5,2019-06-01,REAL,3.65,161233.275
0812,0,1535,1994,127,465,1,15,4,4141,3592.5,2019-06-01,REAL,3.65,13112.625
0809,0,13745,15476,1913,5027,11,145,16,36333,30177.5,2019-06-01,REAL,3.65,110147.875
0808,0,286,67,56,54,0,2,1,466,381,2019-06-01,REAL,3.65,1390.6499999999999
0807,0,10602,9982,1015,3775,49,74,6,25503,21091.5,2019-06-01,REAL,3.65,76983.97499999999
0806,0,8153,7193,803,2725,1,0,0,18875,15747.5,2019-06-01,SFRAN,3.65,57478.375
0805,0,3681,5380,902,1790,14,103,9,11879,9512,2019-06-01,REAL,3.65,34718.799999999996
0024,0,10049,16503,4823,2662,1,754,147,34939,28963.5,2019-06-01,REAL,3.65,105716.775
4002,0,533,754,103,130,1,12,1,1534,1338.5,2019-06-01,REAL,3.65,4885.525
0027,0,5230,6545,1720,3832,0,65,11,17403,12635,2019-06-01,REAL,3.65,46117.75
0604,0,52033,79507,28868,14459,31,9796,2008,186702,145974,2019-06-01,CIMA,3.65,532805.1
0033,0,24889,21675,8601,6704,12,355,165,62401,50864.5,2019-06-01,REAL,3.65,185655.425
0802,0,17324,44139,5021,4493,12,0,0,70989,63973.5,2019-06-01,SFRAN,3.65,233503.275
1019,0,12,674,63,644,0,1757,146,3296,717.5,2019-06-01,CIMA,3.65,2618.875
0708,0,9392,15576,1976,2373,5,318,28,29668,25956,2019-06-01,CIMA,3.65,94739.4
0700,0,19897,27348,3444,5414,21,632,108,56864,48967,2019-06-01,CIMA,3.65,178729.55
0609,0,6202,9754,2495,1394,1,1036,167,21049,17203.5,2019-06-01,SFRAN,3.65,62792.775
0608,0,6464,10011,2307,2163,0,159,40,21144,17628.5,2019-06-01,CIMA,3.65,64344.025
0606,0,32112,36387,15744,7173,12,1258,499,93185,76371,2019-06-01,REAL,3.65,278754.14999999997
0804,0,1888,2185,96,367,2,6,0,4544,4121,2019-06-01,REAL,3.65,15041.65
0603,0,26828,34108,6629,7466,29,2161,457,77678,64250.5,2019-06-01,CIMA,3.65,234514.32499999998
0599,0,253,558,11,12,0,0,0,834,816.5,2019-06-01,CIMA,3.65,2980.225
0223,0,74687,80680,13272,16717,30,6975,1271,193632,162003,2019-06-01,REAL,3.65,591310.95
0221,0,4903,10231,1097,1417,24,3164,324,21160,15682.5,2019-06-01,REAL,3.65,57241.125
0197,0,532,670,27,27,0,64,1,1321,1215.5,2019-06-01,REAL,3.65,4436.575
0103,0,29489,32229,8921,7726,41,2522,541,81469,66178.5,2019-06-01,CIMA,3.65,241551.525
0041,0,13986,18426,5221,5949,8,778,109,44477,35022.5,2019-06-01,CIMA,3.65,127832.125
0036,0,27975,34538,7548,7723,44,603,89,78520,66287,2019-06-01,REAL,3.65,241947.55
0035,0,8201,9552,2206,3297,2,57,7,23322,18856,2019-06-01,CIMA,3.65,68824.4
0030,0,10528,9031,2806,3264,6,300,171,26106,20962,2019-06-01,CIMA,3.65,76511.3
0803,0,1441,2893,433,458,0,36,7,5268,4550.5,2019-06-01,REAL,3.65,16609.325
0208,0,11264,14395,2291,3363,1,562,58,31934,26804.5,2019-06-01,REAL,3.65,97836.425
0796,0,1002,1568,47,85,0,4,0,2706,2593.5,2019-06-01,REAL,3.65,9466.275
0500,0,3777,7290,1380,1869,0,103,20,14439,11757,2019-06-01,VELEIRO,3.65,42913.049999999996
0503,0,6961,11422,2013,5282,3,81,11,25773,19389.5,2019-06-01,VELEIRO,3.65,70771.675
0605,0,14431,20987,3769,5245,3,265,52,44752,37302.5,2019-06-01,VELEIRO,3.65,136154.125
